ticker,date,close,shares,exposure,sharetrades,tradevalue,commission,interest,short_borrow_cost,margin_call
VTI,2021-04-09,198.99800000000005,48629,9677073.742000002,-26900,-5353046.200000001,87.49258288969835,0,-0,FALSE
TLT,2021-04-09,114.97100000000006,94935,10914771.885000005,16795,1930937.945000001,49.14757332194025,0,-0,FALSE
GLD,2021-04-09,163.27000000000012,65594,10709532.380000008,16582,2707343.140000002,58.03700000000004,0,-0,FALSE
VIXY,2021-04-09,675.9970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-09,24.745000000000033,159646,3950440.270000005,28840,713645.800000001,100.94000000000014,0,-0,FALSE
Cash,2021-04-12,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-12,199.05400000000003,48629,9679796.966000002,0,0,0,0,-0,FALSE
TLT,2021-04-12,114.92100000000009,94935,10910025.13500001,0,0,0,0,-0,FALSE
GLD,2021-04-12,162.28000000000011,65594,10644594.320000008,0,0,0,0,-0,FALSE
VIXY,2021-04-12,665.5970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-12,24.990000000000023,159646,3989553.5400000038,0,0,0,0,-0,FALSE
Cash,2021-04-13,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-13,199.61200000000008,48629,9706931.948000005,0,0,0,0,-0,FALSE
TLT,2021-04-13,115.78200000000008,94935,10991764.170000007,0,0,0,0,-0,FALSE
GLD,2021-04-13,163.43000000000012,65594,10720027.420000007,0,0,0,0,-0,FALSE
VIXY,2021-04-13,659.9970000000003,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-13,24.955000000000027,159646,3983965.9300000044,0,0,0,0,-0,FALSE
Cash,2021-04-14,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-14,199.16600000000008,48629,9685243.414000005,0,0,0,0,-0,FALSE
TLT,2021-04-14,115.41400000000006,94935,10956828.090000005,0,0,0,0,-0,FALSE
GLD,2021-04-14,162.72000000000008,65594,10673455.680000005,0,0,0,0,-0,FALSE
VIXY,2021-04-14,675.1970000000003,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-14,24.82500000000003,159646,3963211.950000005,0,0,0,0,-0,FALSE
Cash,2021-04-15,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-15,201.28400000000008,48629,9788239.636000004,0,0,0,0,-0,FALSE
TLT,2021-04-15,117.34500000000006,94935,11140147.575000005,0,0,0,0,-0,FALSE
GLD,2021-04-15,165.35000000000008,65594,10845967.900000006,0,0,0,0,-0,FALSE
VIXY,2021-04-15,652.7970000000007,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-15,25.140000000000025,159646,4013500.440000004,0,0,0,0,-0,FALSE
Cash,2021-04-16,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-16,201.7960000000001,48629,9813137.684000006,0,0,0,0,-0,FALSE
TLT,2021-04-16,116.43400000000004,94935,11053661.790000005,0,0,0,0,-0,FALSE
GLD,2021-04-16,166.3500000000001,65594,10911561.900000008,0,0,0,0,-0,FALSE
VIXY,2021-04-16,642.3970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-16,25.335000000000026,159646,4044631.410000004,0,0,0,0,-0,FALSE
Cash,2021-04-19,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-19,200.4760000000001,48629,9748947.404000005,0,0,0,0,-0,FALSE
TLT,2021-04-19,116.10000000000002,94935,11021953.500000002,0,0,0,0,-0,FALSE
GLD,2021-04-19,165.8900000000001,65594,10881388.660000006,0,0,0,0,-0,FALSE
VIXY,2021-04-19,664.7970000000001,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-19,24.885000000000026,159646,3972790.710000004,0,0,0,0,-0,FALSE
Cash,2021-04-20,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-20,198.63600000000008,48629,9659470.044000003,0,0,0,0,-0,FALSE
TLT,2021-04-20,116.63500000000003,94935,11072743.725000003,0,0,0,0,-0,FALSE
GLD,2021-04-20,166.48000000000013,65594,10920089.120000008,0,0,0,0,-0,FALSE
VIXY,2021-04-20,679.9970000000001,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-20,24.575000000000024,159646,3923300.450000004,0,0,0,0,-0,FALSE
Cash,2021-04-21,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-21,201.0060000000001,48629,9774720.774000006,0,0,0,0,-0,FALSE
TLT,2021-04-21,116.86900000000006,94935,11094958.515000006,0,0,0,0,-0,FALSE
GLD,2021-04-21,168.1300000000001,65594,11028319.220000006,0,0,0,0,-0,FALSE
VIXY,2021-04-21,644.7970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-21,25.26000000000003,159646,4032657.9600000046,0,0,0,0,-0,FALSE
Cash,2021-04-22,0,0,-16540166.73763583,0,-0,0,-0,0,FALSE
VTI,2021-04-22,199.43500000000012,48629,9698324.615000006,0,0,0,0,-0,FALSE
TLT,2021-04-22,117.37900000000006,94935,11143375.365000006,0,0,0,0,-0,FALSE
GLD,2021-04-22,167.0400000000001,65594,10956821.760000007,0,0,0,0,-0,FALSE
VIXY,2021-04-22,689.5970000000002,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-22,24.485000000000024,159646,3908932.310000004,0,0,0,0,-0,FALSE
Cash,2021-04-23,0,0,-6553208.031605581,0,9987199.313000005,0,-0,0,FALSE
VTI,2021-04-23,201.85100000000008,-3374,-681045.2740000003,-52003,-10496857.553000005,169.1404697550758,0,-0,FALSE
TLT,2021-04-23,117.10300000000005,94935,11117173.305000005,0,0,0,0,-0,FALSE
GLD,2021-04-23,166.4000000000001,65594,10914841.600000005,0,0,0,0,-0,FALSE
VIXY,2021-04-23,658.3970000000003,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-23,24.960000000000026,180065,4494422.400000005,20419,509658.2400000005,71.46650000000007,0,-0,FALSE
Cash,2021-04-26,0,0,-6228874.653876441,0,324338.58500000014,0,-0,0,FALSE
VTI,2021-04-26,202.5850000000001,-4975,-1007860.3750000005,-1601,-324338.58500000014,5.207270860091746,0,-0,FALSE
TLT,2021-04-26,116.93600000000006,94935,11101319.160000006,0,0,0,0,-0,FALSE
GLD,2021-04-26,166.84000000000012,65594,10943702.960000008,0,0,0,0,-0,FALSE
VIXY,2021-04-26,653.5970000000002,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-26,25.045000000000023,180065,4509727.9250000045,0,0,0,0,-0,FALSE
Cash,2021-04-27,0,0,-15408129.088027542,0,-9178939.892000003,0,-0,0,FALSE
VTI,2021-04-27,202.49200000000005,-2303,-466339.0760000001,2672,541058.6240000001,8.690707590637908,0,-0,FALSE
TLT,2021-04-27,115.91600000000005,174083,20179005.02800001,79148,9174519.568000004,231.6129435083671,0,-0,FALSE
GLD,2021-04-27,166.4200000000001,65594,10916153.480000006,0,0,0,0,-0,FALSE
VIXY,2021-04-27,639.1970000000002,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-27,25.300000000000022,158854,4019006.2000000034,-21211,-536638.3000000005,74.23850000000006,0,-0,FALSE
Cash,2021-04-28,0,0,-13867091.6069271,0,1541283.6950000017,0,-0,0,FALSE
VTI,2021-04-28,202.46500000000012,-5216,-1056057.4400000006,-2913,-589780.5450000004,9.474603697158862,0,-0,FALSE
TLT,2021-04-28,115.99100000000006,195883,22720665.05300001,21800,2528603.800000001,63.793795862466695,0,-0,FALSE
GLD,2021-04-28,166.9100000000001,49829,8316958.390000005,-15765,-2631336.150000002,55.17750000000004,0,-0,FALSE
VIXY,2021-04-28,636.7970000000007,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-28,25.225000000000023,125206,3158321.350000003,-33648,-848770.8000000007,117.7680000000001,0,-0,FALSE
Cash,2021-04-29,0,0,-13867091.6069271,0,-0,0,-0,0,FALSE
VTI,2021-04-29,203.2360000000001,-5216,-1060078.9760000005,0,0,0,0,-0,FALSE
TLT,2021-04-29,115.64800000000007,195883,22653477.18400001,0,0,0,0,-0,FALSE
GLD,2021-04-29,166.2200000000001,49829,8282576.3800000055,0,0,0,0,-0,FALSE
VIXY,2021-04-29,632.7970000000004,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-29,25.435000000000024,125206,3184614.610000003,0,0,0,0,-0,FALSE
Cash,2021-04-30,0,0,-19160404.114977222,0,-5292211.228000006,0,-0,0,FALSE
VTI,2021-04-30,201.7490000000001,110335,22259975.91500001,115551,23312298.699000012,375.83162342929546,0,-0,FALSE
TLT,2021-04-30,115.91600000000005,10997,1274728.2520000006,-184886,-21431245.57600001,541.0369266878249,0,-0,FALSE
GLD,2021-04-30,165.6600000000001,64741,10724994.060000008,14912,2470321.920000002,52.19200000000004,0,-0,FALSE
VIXY,2021-04-30,658.3970000000003,0,0,0,0,0,0,-0,FALSE
SVXY,2021-04-30,24.905000000000026,162983,4059091.6150000044,37777,940836.185000001,132.21950000000012,0,-0,FALSE
Cash,2021-05-03,0,0,-18988634.67020425,0,171773.7850000001,0,-0,0,FALSE
VTI,2021-05-03,202.1020000000001,110335,22298924.17000001,0,0,0,0,-0,FALSE
TLT,2021-05-03,115.98500000000006,9516,1103713.2600000005,-1481,-171773.7850000001,4.340227024978344,0,-0,FALSE
GLD,2021-05-03,167.81000000000012,64741,10864187.210000008,0,0,0,0,-0,FALSE
VIXY,2021-05-03,633.5970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-03,25.390000000000022,162983,4138138.3700000034,0,0,0,0,-0,FALSE
Cash,2021-05-04,0,0,-17531356.684139136,0,1457314.560000001,0,-0,0,FALSE
VTI,2021-05-04,200.58700000000007,110335,22131766.645000007,0,0,0,0,-0,FALSE
TLT,2021-05-04,116.77200000000008,-2964,-346112.2080000002,-12480,-1457314.560000001,36.57393489172525,0,-0,FALSE
GLD,2021-05-04,166.58000000000013,64741,10784555.780000009,0,0,0,0,-0,FALSE
VIXY,2021-05-04,657.5970000000004,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-04,24.845000000000024,162983,4049312.635000004,0,0,0,0,-0,FALSE
Cash,2021-05-05,0,0,-17531356.684139136,0,-0,0,-0,0,FALSE
VTI,2021-05-05,200.5500000000001,110335,22127684.25000001,0,0,0,0,-0,FALSE
TLT,2021-05-05,116.96500000000006,-2964,-346684.2600000002,0,0,0,0,-0,FALSE
GLD,2021-05-05,167.27000000000012,64741,10829227.070000008,0,0,0,0,-0,FALSE
VIXY,2021-05-05,642.3970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-05,25.18000000000002,162983,4103911.940000003,0,0,0,0,-0,FALSE
Cash,2021-05-06,0,0,-17350705.109123763,0,180656.09400000007,0,-0,0,FALSE
VTI,2021-05-06,201.5720000000001,110335,22240446.62000001,0,0,0,0,-0,FALSE
TLT,2021-05-06,117.15700000000005,-4506,-527909.4420000003,-1542,-180656.09400000007,4.518984626929677,0,-0,FALSE
GLD,2021-05-06,170.06000000000012,64741,11009854.460000008,0,0,0,0,-0,FALSE
VIXY,2021-05-06,638.3970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-06,25.26000000000002,162983,4116950.5800000033,0,0,0,0,-0,FALSE
Cash,2021-05-07,0,0,-18422041.61424849,0,-1070847.0339999981,0,-0,0,FALSE
VTI,2021-05-07,203.28200000000012,87852,17858730.26400001,-22483,-4570389.206000003,73.12622729600005,0,-0,FALSE
TLT,2021-05-07,116.58000000000004,73643,8585300.940000003,78149,9110610.420000004,229.02489743589757,0,-0,FALSE
GLD,2021-05-07,171.59000000000012,50465,8659289.350000005,-14276,-2449618.8400000017,49.96600000000003,0,-0,FALSE
VIXY,2021-05-07,599.9970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-07,25.98500000000002,123739,3215357.9150000024,-39244,-1019755.3400000008,137.3540000000001,0,-0,FALSE
Cash,2021-05-10,0,0,-18762746.0034577,0,-340313.6749999996,0,-0,0,FALSE
VTI,2021-05-10,200.89400000000012,55732,11196224.408000007,-32120,-6452715.280000004,104.47082745859937,0,-0,FALSE
TLT,2021-05-10,115.39900000000003,98828,11404652.372000003,25185,2906323.815000001,73.80738174793211,0,-0,FALSE
GLD,2021-05-10,172.11000000000013,66443,11435504.730000008,15978,2749973.580000002,55.92300000000003,0,-0,FALSE
VIXY,2021-05-10,626.3970000000003,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-10,25.42000000000002,168457,4282176.940000003,44718,1136731.5600000008,156.51300000000012,0,-0,FALSE
Cash,2021-05-11,0,0,-18762746.0034577,0,-0,0,-0,0,FALSE
VTI,2021-05-11,199.27700000000007,55732,11106105.764000004,0,0,0,0,-0,FALSE
TLT,2021-05-11,114.74600000000005,98828,11340117.688000005,0,0,0,0,-0,FALSE
GLD,2021-05-11,172.1400000000001,66443,11437498.020000007,0,0,0,0,-0,FALSE
VIXY,2021-05-11,675.1970000000003,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-11,24.42500000000002,168457,4114562.225000003,0,0,0,0,-0,FALSE
Cash,2021-05-12,0,0,-19329709.724957697,0,-566874.7900000005,0,-0,0,FALSE
VTI,2021-05-12,194.78900000000007,55732,10855980.548000004,0,0,0,0,-0,FALSE
TLT,2021-05-12,113.54000000000005,98828,11220931.120000005,0,0,0,0,-0,FALSE
GLD,2021-05-12,170.43000000000015,66443,11323880.49000001,0,0,0,0,-0,FALSE
VIXY,2021-05-12,791.1960000000007,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-12,22.31000000000002,193866,4325150.460000004,25409,566874.7900000005,88.93150000000009,0,-0,FALSE
Cash,2021-05-13,0,0,-19329709.724957697,0,-0,0,-0,0,FALSE
VTI,2021-05-13,196.93500000000006,55732,10975581.420000004,0,0,0,0,-0,FALSE
TLT,2021-05-13,113.71600000000005,98828,11238324.848000005,0,0,0,0,-0,FALSE
GLD,2021-05-13,171.1300000000001,66443,11370390.590000007,0,0,0,0,-0,FALSE
VIXY,2021-05-13,716.7960000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-13,23.325000000000017,193866,4521924.450000003,0,0,0,0,-0,FALSE
Cash,2021-05-14,0,0,-18793833.576457694,0,535951.9550000004,0,-0,0,FALSE
VTI,2021-05-14,200.2990000000001,55732,11163063.868000004,0,0,0,0,-0,FALSE
TLT,2021-05-14,114.77900000000005,98828,11343379.012000006,0,0,0,0,-0,FALSE
GLD,2021-05-14,172.6900000000001,66443,11474041.670000007,0,0,0,0,-0,FALSE
VIXY,2021-05-14,632.7970000000004,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-14,24.74500000000002,172207,4261262.215000004,-21659,-535951.9550000004,75.80650000000006,0,-0,FALSE
Cash,2021-05-17,0,0,-18793833.576457694,0,-0,0,-0,0,FALSE
VTI,2021-05-17,199.87200000000007,55732,11139266.304000003,0,0,0,0,-0,FALSE
TLT,2021-05-17,114.53700000000006,98828,11319462.636000006,0,0,0,0,-0,FALSE
GLD,2021-05-17,174.7000000000001,66443,11607592.100000007,0,0,0,0,-0,FALSE
VIXY,2021-05-17,645.5970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-17,24.37000000000002,172207,4196684.590000004,0,0,0,0,-0,FALSE
Cash,2021-05-18,0,0,-18793833.576457694,0,-0,0,-0,0,FALSE
VTI,2021-05-18,198.31100000000012,55732,11052268.652000006,0,0,0,0,-0,FALSE
TLT,2021-05-18,114.24400000000006,98828,11290506.032000005,0,0,0,0,-0,FALSE
GLD,2021-05-18,175.04000000000008,66443,11630182.720000004,0,0,0,0,-0,FALSE
VIXY,2021-05-18,663.1970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-18,24.220000000000017,172207,4170853.540000003,0,0,0,0,-0,FALSE
Cash,2021-05-19,0,0,-18793833.576457694,0,-0,0,-0,0,FALSE
VTI,2021-05-19,197.7350000000001,55732,11020167.020000005,0,0,0,0,-0,FALSE
TLT,2021-05-19,113.96700000000007,98828,11263130.676000006,0,0,0,0,-0,FALSE
GLD,2021-05-19,175.16000000000008,66443,11638155.880000005,0,0,0,0,-0,FALSE
VIXY,2021-05-19,691.9970000000009,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-19,23.58000000000002,172207,4060641.0600000033,0,0,0,0,-0,FALSE
Cash,2021-05-20,0,0,-18793833.576457694,0,-0,0,-0,0,FALSE
VTI,2021-05-20,199.8810000000001,55732,11139767.892000007,0,0,0,0,-0,FALSE
TLT,2021-05-20,114.90500000000006,98828,11355831.340000005,0,0,0,0,-0,FALSE
GLD,2021-05-20,175.96000000000006,66443,11691310.280000005,0,0,0,0,-0,FALSE
VIXY,2021-05-20,655.1970000000009,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-20,24.250000000000014,172207,4176019.7500000023,0,0,0,0,-0,FALSE
Cash,2021-05-21,0,0,-18793833.576457694,0,-0,0,-0,0,FALSE
VTI,2021-05-21,199.7700000000001,55732,11133581.640000006,0,0,0,0,-0,FALSE
TLT,2021-05-21,115.27300000000005,98828,11392200.044000005,0,0,0,0,-0,FALSE
GLD,2021-05-21,176.04000000000005,66443,11696625.720000003,0,0,0,0,-0,FALSE
VIXY,2021-05-21,646.3970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-21,24.500000000000018,172207,4219071.500000003,0,0,0,0,-0,FALSE
Cash,2021-05-24,0,0,-18413379.058634754,0,380728.21500000055,0,-0,0,FALSE
VTI,2021-05-24,201.78600000000006,76688,15474564.768000005,20956,4228627.416000001,68.1596940038685,0,-0,FALSE
TLT,2021-05-24,115.70100000000005,83657,9679198.557000004,-15171,-1755299.8710000007,44.46048305471126,0,-0,FALSE
GLD,2021-05-24,176.35000000000005,55183,9731522.050000003,-11260,-1985701.0000000005,39.41000000000001,0,-0,FALSE
VIXY,2021-05-24,616.7970000000008,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-24,24.980000000000015,137445,3433376.100000002,-34762,-868354.7600000005,121.66700000000007,0,-0,FALSE
Cash,2021-05-25,0,0,-18413379.058634754,0,-0,0,-0,0,FALSE
VTI,2021-05-25,201.2290000000001,76688,15431849.552000007,0,0,0,0,-0,FALSE
TLT,2021-05-25,116.77200000000005,83657,9768795.204000004,0,0,0,0,-0,FALSE
GLD,2021-05-25,177.95000000000005,55183,9819814.850000003,0,0,0,0,-0,FALSE
VIXY,2021-05-25,616.7970000000008,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-25,24.94000000000002,137445,3427878.3000000026,0,0,0,0,-0,FALSE
Cash,2021-05-26,0,0,-18177352.025077373,0,236403.0499999998,0,-0,0,FALSE
VTI,2021-05-26,201.95400000000006,58904,11895898.416000003,-17784,-3591549.936000001,57.842926449475456,0,-0,FALSE
TLT,2021-05-26,116.57100000000004,135323,15774737.433000006,51666,6022757.286000002,151.41251616865398,0,-0,FALSE
GLD,2021-05-26,177.64000000000004,45650,8109266.000000002,-9533,-1693442.1200000003,33.365500000000004,0,-0,FALSE
VIXY,2021-05-26,587.7970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-26,25.560000000000013,99332,2538925.9200000013,-38113,-974168.2800000005,133.39550000000008,0,-0,FALSE
Cash,2021-05-27,0,0,-18154274.13398183,0,23248.343000000576,0,-0,0,FALSE
VTI,2021-05-27,202.32500000000005,74523,15077865.975000003,15619,3160114.1750000007,50.80102706457837,0,-0,FALSE
TLT,2021-05-27,116.09800000000004,121437,14098592.826000005,-13886,-1612136.8280000007,40.6943773971368,0,-0,FALSE
GLD,2021-05-27,177.71000000000006,39179,6962500.090000003,-6471,-1149961.4100000004,22.648500000000006,0,-0,FALSE
VIXY,2021-05-27,559.1970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-27,26.185000000000016,83244,2179744.1400000015,-16088,-421264.28000000026,56.30800000000004,0,-0,FALSE
Cash,2021-05-28,0,0,-18092020.33970071,0,63146.712000003085,0,-0,0,FALSE
VTI,2021-05-28,202.66900000000007,74523,15103501.887000006,0,0,0,0,-0,FALSE
TLT,2021-05-28,115.91800000000006,14883,1725207.594000001,-106554,-12351526.572000006,312.2677188818262,0,-0,FALSE
GLD,2021-05-28,178.38000000000002,91571,16334434.980000002,52392,9345684.96,183.37200000000004,0,-0,FALSE
VIXY,2021-05-28,567.1970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-05-28,25.92500000000002,196752,5100795.600000003,113508,2942694.9000000022,397.2780000000003,0,-0,FALSE
Cash,2021-06-01,0,0,-18318133.30859139,0,-226107.24300000007,0,-0,0,FALSE
VTI,2021-06-01,202.75300000000007,74523,15109761.819000006,0,0,0,0,-0,FALSE
TLT,2021-06-01,115.89300000000004,16834,1950942.7620000008,1951,226107.24300000007,5.7258906772303035,0,-0,FALSE
GLD,2021-06-01,177.90000000000006,91571,16290480.900000006,0,0,0,0,-0,FALSE
VIXY,2021-06-01,581.397000000001,0,0,0,0,0,0,-0,FALSE
SVXY,2021-06-01,25.605000000000018,196752,5037834.960000004,0,0,0,0,-0,FALSE
Cash,2021-06-02,0,0,-18318133.30859139,0,-0,0,-0,0,FALSE
VTI,2021-06-02,203.02200000000008,74523,15129808.506000007,0,0,0,0,-0,FALSE
TLT,2021-06-02,116.16100000000006,16834,1955454.274000001,0,0,0,0,-0,FALSE
GLD,2021-06-02,178.7700000000001,91571,16370147.67000001,0,0,0,0,-0,FALSE
VIXY,2021-06-02,567.1970000000006,0,0,0,0,0,0,-0,FALSE
SVXY,2021-06-02,25.950000000000014,196752,5105714.400000002,0,0,0,0,-0,FALSE
Cash,2021-06-03,0,0,-18318133.30859139,0,-0,0,-0,0,FALSE
VTI,2021-06-03,202.12100000000007,74523,15062663.283000005,0,0,0,0,-0,FALSE
TLT,2021-06-03,115.72500000000002,16834,1948114.6500000004,0,0,0,0,-0,FALSE
GLD,2021-06-03,175.27000000000007,91571,16049649.170000006,0,0,0,0,-0,FALSE
VIXY,2021-06-03,577.5970000000005,0,0,0,0,0,0,-0,FALSE
SVXY,2021-06-03,25.685000000000013,196752,5053575.120000003,0,0,0,0,-0,FALSE
Cash,2021-06-04,0,0,-18083988.40654464,0,234150.7600000001,0,-0,0,FALSE
VTI,2021-06-04,203.8770000000001,74523,15193525.671000008,0,0,0,0,-0,FALSE
TLT,2021-06-04,117.31000000000004,14838,1740645.7800000007,-1996,-234150.7600000001,5.857953252323091,0,-0,FALSE
GLD,2021-06-04,177.16000000000008,91571,16222718.360000007,0,0,0,0,-0,FALSE
VIXY,2021-06-04,546.9970000000008,0,0,0,0,0,0,-0,FALSE
SVXY,2021-06-04,26.395000000000017,196752,5193269.040000004,0,0,0,0,-0,FALSE
Cash,2021-06-07,0,0,-19962271.15597609,0,-1877661.166999999,0,-0,0,FALSE
VTI,2021-06-07,204.04400000000004,56122,11451357.368000003,-18401,-3754613.644000001,59.849468297126215,0,-0,FALSE
TLT,2021-06-07,116.94900000000004,110412,12912572.988000004,95574,11177283.726000004,280.4939631533664,0,-0,FALSE
GLD,2021-06-07,177.87000000000012,69054,12282634.980000008,-22517,-4005098.790000003,78.80950000000006,0,-0,FALSE
VIXY,2021-06-07,537.1970000000007,0,0,0,0,0,0,-0,FALSE
